"student_id","first_name","last_name","type_id_number","identification_number","date_of_birth","email","address","gender","nationality","country_code","phone_number","program","state_program","current_semester","Number_of_credits_approved","credits_remaining","GPA","enrollment_date","student_status","advisor_id","advisor_name","scholarship","payment_status","academic_standing","course_load","marital_status","library_books_borrowed"
"STU000088","Robert","Myers","CC","8595749340","2007-10-22","robert.myers@university.edu.co","97644 Howard Ways Apt. 198, Brianborough, MI 92464","Male","Colombia","+57","3884049766","Electrical Engineering","Enrolled","5","108","56","3.9608713049539284","2023-10-30","Active","ADV0012","Joshua Boyd","False","Paid","Average","15","Married","3"
"STU000089","Bonnie","Castillo","CC","2180667288","2006-08-14","bonnie.castillo@university.edu.co","8900 Joseph Causeway, North Janice, NE 36840","Female","Colombia","+57","3235214059","Data Science","Enrolled","5","93","73","4.020889378906171","2021-05-14","Active","ADV0031","Sara Torres","False","Late","Good","16","Single","2"
"STU000090","Gerald","Hicks","TI","1599935069","2008-09-26","gerald.hicks@university.edu.co","57076 Joshua Park Suite 681, Calderonville, CT 72561","Male","Colombia","+57","3250190705","Data Science","Enrolled","7","133","41","3.0958379254782784","2024-08-08","Active","ADV0006","Elizabeth Jones","False","Late","Average","17","Single","3"
"STU000091","Philip","Smith","CC","8352873625","2001-12-10","philip.smith@university.edu.co","204 John Views Suite 425, West Jeremy, SC 99448","Male","Colombia","+57","3501496029","Political Science","Withdrawn","7","144","29","4.209911665782474","2022-03-02","Inactive","ADV0040","Jessica Anderson","False","Paid","Good","15","Single","3"
"STU000092","Debra","Brown","CC","7025171669","2001-02-16","debra.brown@university.edu.co","8030 John Meadows Suite 088, Port Williamview, VI 43584","Female","Colombia","+57","3684514615","Biotechnology","Enrolled","3","72","79","3.727560373149886","2021-12-10","Active","ADV0044","Andrew Glover","False","Paid","Average","18","Single","2"
"STU000093","Ronald","Johns","TI","6899921941","2009-01-06","ronald.johns@university.edu.co","6822 Briggs Vista, East Tamiburgh, OK 82158","Other","Colombia","+57","3316884511","Industrial Engineering","Withdrawn","7","116","61","4.325733389525656","2023-11-26","Inactive","ADV0042","Linda Wiley","False","Pending","Good","16","Single","3"
"STU000094","Alexandra","Salinas","CC","6568084105","2002-05-10","alexandra.salinas@university.edu.co","96604 Rivera Cliffs, West Jennifer, MA 36261","Female","Colombia","+57","3209171211","Information Technology","Enrolled","1","17","130","3.913907328814137","2024-06-24","Active","ADV0014","Melissa Bowman","False","Pending","Average","19","Single","2"
"STU000095","Mary","Blair","CC","3109493098","2003-01-24","mary.blair@university.edu.co","246 Bray Plaza, Bellshire, OR 38705","Female","Colombia","+57","3865512987","Cybersecurity","Enrolled","2","36","137","3.2236464290958655","2021-09-20","Active","ADV0016","Kimberly Howard","False","Late","Average","16","Single","0"
"STU000096","Andrea","Andersen","CC","3536577354","2000-01-22","andrea.andersen@university.edu.co","9157 Price Lakes, Lake Jenniferton, VA 07852","Female","Colombia","+57","3179491839","Economics","Enrolled","5","94","73","3.7077336458506296","2022-03-22","Active","ADV0006","Curtis Roberts","False","Paid","Average","15","Single","1"
"STU000097","Pedro","Perkins","CC","2491818010","2006-11-05","pedro.perkins@university.edu.co","Unit 5986 Box 4379, DPO AA 81765","Other","Brazil","+55","9955373568","Pharmacy","Enrolled","4","61","85","2.9615789190254147","2022-10-02","Active","ADV0033","Megan Lee","False","Late","Poor","18","Single","2"
"STU000098","Jasmine","Flynn","CC","3500948303","2006-11-13","jasmine.flynn@university.edu.co","79664 Long Burgs Apt. 503, Hollandville, KS 82495","Female","Colombia","+57","3311704068","Information Technology","Withdrawn","1","33","108","3.4091852289885085","2023-09-11","Inactive","ADV0010","Jennifer Santana","False","Pending","Average","17","Single","3"
"STU000099","Darryl","Harrell","CC","2498355526","2002-06-28","darryl.harrell@university.edu.co","09968 Prince Drives Apt. 985, Stoutstad, IL 22271","Male","Colombia","+57","3761259204","Medicine","Enrolled","6","115","26","3.772150551980233","2021-08-09","Active","ADV0030","Nathaniel Keith","False","Pending","Average","17","Single","3"
"STU000100","Terry","Hernandez","CC","4583885862","2000-03-23","terry.hernandez@university.edu.co","874 Christopher Run, East Garrett, VA 87624","Male","Colombia","+57","3660935472","Biology","Enrolled","5","96","63","3.9912354842495867","2023-03-19","Active","ADV0030","Hannah Chen","False","Paid","Average","18","Single","2"
"STU000101","Elizabeth","Schneider","CC","9376459466","1999-08-02","elizabeth.schneider@university.edu.co","PSC 9245, Box 8965, APO AP 69409","Female","Colombia","+57","3171147647","Engineering","Enrolled","7","107","72","3.5565008521470554","2025-03-27","Active","ADV0009","Patricia Werner","False","Late","Average","18","Single","3"
"STU000102","Zachary","Richardson","CC","5047862028","2002-04-22","zachary.richardson@university.edu.co","76028 Boyer Island Suite 454, Burtonmouth, KS 43077","Other","Colombia","+57","3737380176","Nursing","Enrolled","6","114","42","2.750900205975909","2022-10-27","Active","ADV0023","Heidi Williams","False","Paid","Poor","18","Married","2"
"STU000103","Darren","Morris","CC","7917042858","2002-02-23","darren.morris@university.edu.co","060 Payne Mountains, Lake Antonio, MA 04733","Other","Spain","+34","6563708560","Entrepreneurship","Enrolled","7","126","48","4.917941582556834","2021-06-20","Active","ADV0003","Diana Wilkins","True","Paid","Excellent","18","Single","3"
"STU000104","Michaela","Payne","CC","577486177","2002-05-26","michaela.payne@university.edu.co","0432 Carrie Mills Suite 403, Aliberg, PA 31756","Female","Colombia","+57","3129680321","Mechanical Engineering","Enrolled","5","90","68","3.438138215970126","2024-02-23","Active","ADV0022","Aaron Wilson","False","Paid","Average","20","Single","3"
"STU000105","Aaron","Long","CC","9518804529","1999-06-25","aaron.long@university.edu.co","852 Kevin Common Apt. 407, Richardbury, TN 15355","Male","Colombia","+57","3708530278","Engineering","Suspended","9","147","0","2.8639875533999968","2021-04-16","Inactive","ADV0001","Victoria Harris","False","Paid","Poor","20","Single","2"
"STU000106","Brittany","Wallace","CC","6939398624","1999-07-07","brittany.wallace@university.edu.co","78935 Cameron Ports, Robertborough, MN 18814","Female","Colombia","+57","3776091777","Philosophy","Suspended","4","72","70","4.28638669527776","2025-03-07","Inactive","ADV0047","Sandra Miller","False","Pending","Good","17","Single","5"
"STU000107","Karen","Hull","CC","2571121738","2004-05-23","karen.hull@university.edu.co","Unit 5759 Box 8740, DPO AP 38063","Female","Colombia","+57","3633470350","Biology","Enrolled","4","73","75","3.4248591923740657","2023-02-10","Active","ADV0032","Russell Odonnell PhD","False","Late","Average","17","Single","3"
"STU000108","Susan","Lee","CC","804755044","2007-01-01","susan.lee@university.edu.co","PSC 2623, Box 4207, APO AE 90510","Female","Colombia","+57","3736483107","Entrepreneurship","Enrolled","5","94","85","2.9904894853937476","2023-02-10","Active","ADV0043","Marcus Potts","False","Paid","Poor","20","Single","1"
"STU000109","Ricky","Riddle","CC","7541113301","2007-02-20","ricky.riddle@university.edu.co","077 Scott Skyway Apt. 476, Santiagoside, MD 71798","Male","Brazil","+55","9921961097","Mechanical Engineering","Enrolled","6","99","60","2.8671690093136957","2022-03-28","Active","ADV0001","Phillip Henry","False","Late","Poor","15","Single","4"
"STU000110","April","Butler","CC","9523815930","2007-05-24","april.butler@university.edu.co","237 Sean Cliffs, West Brittany, AZ 99936","Other","Colombia","+57","3881653574","Cybersecurity","Enrolled","5","99","53","3.796920220562418","2021-09-11","Active","ADV0023","Jennifer Arnold","False","Paid","Average","17","Single","1"
"STU000111","Philip","Mccoy","CC","9235316435","2004-08-22","philip.mccoy@university.edu.co","936 Sharon Course Apt. 607, Carolborough, NJ 82658","Male","Colombia","+57","3366084544","Software Engineering","Withdrawn","4","54","115","3.8381694148735246","2022-06-05","Inactive","ADV0012","Michael Santiago","False","Pending","Average","15","Single","2"
"STU000112","Timothy","Edwards","CC","6535502174","2002-08-02","timothy.edwards@university.edu.co","86383 Kimberly Common, Johnstad, NJ 84476","Male","Colombia","+57","3851758553","International Relations","Suspended","5","91","71","3.1217165657366532","2023-08-06","Inactive","ADV0011","Jacob Pace","False","Pending","Average","17","Single","0"
"STU000113","Troy","Rodriguez","TI","3349535196","2008-07-21","troy.rodriguez@university.edu.co","4818 Parker Plain Apt. 414, Lunamouth, OK 37026","Other","Colombia","+57","3745536414","Marketing","Withdrawn","8","134","36","2.554578993059948","2023-06-10","Inactive","ADV0010","Sharon Jackson","False","Pending","Poor","18","Married","5"
"STU000114","Ricky","Young","CC","339014378","2002-11-11","ricky.young@university.edu.co","1917 Aimee Junction, Dawsonfort, CT 83084","Male","Colombia","+57","3160960888","Economics","Suspended","6","110","68","3.976836586459876","2023-11-03","Inactive","ADV0003","Christopher Farley","False","Pending","Average","15","Single","4"
"STU000115","Eric","Wiley","CC","8384218887","2005-03-30","eric.wiley@university.edu.co","644 Barrett Roads Apt. 218, Johnburgh, ID 57263","Male","Colombia","+57","3439761186","Artificial Intelligence","Enrolled","5","89","63","3.6034479175457284","2023-01-15","Active","ADV0017","Stephen Brown","False","Late","Average","20","Single","3"
"STU000116","Jennifer","Thornton","CC","9823597090","2005-11-07","jennifer.thornton@university.edu.co","53539 Morris Divide, North Jeffrey, HI 34815","Other","Colombia","+57","3495191736","Philosophy","Enrolled","4","54","87","3.839109252215714","2021-07-09","Active","ADV0036","Joshua Gill","False","Paid","Average","20","Single","5"
"STU000117","Christina","Daniel","TI","2567091067","2009-03-05","christina.daniel@university.edu.co","81780 Matthew Glens Suite 405, Pinedafort, ND 48078","Female","Colombia","+57","3923742186","Data Science","Suspended","2","34","116","2.9199675990694405","2024-11-15","Inactive","ADV0046","Dylan Terry","False","Paid","Poor","16","Single","3"
"STU000118","Alan","Frederick","CC","1951485340","2000-06-05","alan.frederick@university.edu.co","730 Jamie Glen, South Jenna, NV 53059","Male","Colombia","+57","3803995132","Pharmacy","Suspended","8","117","29","3.4925752058741284","2024-02-08","Inactive","ADV0001","Allen Knox","False","Pending","Average","17","Single","5"
"STU000119","Colleen","Harris","CC","2229019491","2004-03-07","colleen.harris@university.edu.co","22015 Rogers Keys Suite 409, Kimberlyton, WA 81579","Female","Colombia","+57","3169656805","Architecture","Enrolled","6","27","147","3.6666933707973057","2022-09-11","Active","ADV0042","Krista Walls","False","Pending","Average","20","Single","0"
"STU000120","Matthew","Rosario","CC","7805570961","2005-09-18","matthew.rosario@university.edu.co","100 Williams Forges, South Pamela, GA 33898","Male","Colombia","+57","3500680411","Cybersecurity","Withdrawn","3","52","123","3.003259683403828","2023-05-01","Inactive","ADV0006","Dr. Jordan Rogers DVM","False","Paid","Average","18","Single","2"
"STU000121","John","Lawson","CC","1830522028","2007-04-01","john.lawson@university.edu.co","297 Key Meadow Suite 067, Lisabury, AS 47848","Male","Colombia","+57","3453931748","Civil Engineering","Enrolled","4","72","70","3.995574752293342","2022-04-06","Active","ADV0037","Patrick Kirk","False","Pending","Average","20","Single","0"
"STU000122","Richard","Beltran","CC","6117743561","2002-02-04","richard.beltran@university.edu.co","837 James Land, Ericaview, OH 59885","Male","Colombia","+57","3527988659","Music","Withdrawn","6","126","19","4.15335817179154","2022-02-06","Inactive","ADV0033","Nicholas Rose","False","Paid","Good","18","Single","1"
"STU000123","Megan","Collins","CC","6903028799","2004-11-29","megan.collins@university.edu.co","4349 Hines Turnpike Apt. 134, New Robertshire, WI 03319","Female","Argentina","+54","9879692747","Computer Science","Enrolled","5","95","79","3.103542884791991","2021-05-25","Active","ADV0020","Brianna Hughes","False","Pending","Average","18","Single","1"
"STU000124","David","Eaton","CC","8015890955","2005-03-21","david.eaton@university.edu.co","2069 Alan Square Suite 536, Solisbury, MS 25102","Male","Colombia","+57","3727022599","Marketing","Enrolled","5","88","91","3.5757293107334975","2023-04-29","Active","ADV0013","John Elliott","False","Paid","Average","20","Single","2"
"STU000125","Kenneth","Baker","CC","5626725162","2005-10-22","kenneth.baker@university.edu.co","838 Cortez Green, Myersside, IA 93982","Male","Colombia","+57","3175815142","Biotechnology","Suspended","3","45","118","3.5960564307996696","2024-10-15","Inactive","ADV0001","Cynthia Burton","False","Paid","Average","17","Single","3"
"STU000126","Thomas","Townsend","CC","3231988977","2007-06-14","thomas.townsend@university.edu.co","2654 Sullivan Island, Carlmouth, FL 88248","Male","Colombia","+57","3376277227","Software Engineering","Enrolled","5","89","63","4.0662427042867115","2024-03-30","Active","ADV0021","Courtney Stuart","False","Paid","Good","18","Single","2"
"STU000127","Steven","Taylor","CC","9520744182","2004-11-10","steven.taylor@university.edu.co","53900 Gina Heights Apt. 251, Marvinville, CA 91478","Male","Colombia","+57","3226684526","History","Suspended","7","128","12","3.325369149938407","2022-10-27","Inactive","ADV0049","John Alvarado","False","Pending","Average","17","Single","1"
"STU000128","Michael","Garcia","CC","8362025073","2005-06-13","michael.garcia@university.edu.co","79154 Byrd Drive Apt. 914, Davisport, HI 96338","Male","Colombia","+57","3778250689","Computer Science","Enrolled","5","92","78","2.7618772645615386","2025-02-18","Active","ADV0040","James Moyer","False","Paid","Poor","15","Single","1"
"STU000129","Rachel","Diaz","CC","892833988","2001-11-06","rachel.diaz@university.edu.co","91199 Anthony Alley, East Rebeccaburgh, WY 95441","Female","Peru","+51","9649230514","Biology","Withdrawn","3","44","127","2.328498062894936","2024-09-29","Inactive","ADV0049","Lisa Clark","False","Paid","Poor","19","Single","2"
"STU000130","Jill","Tran","CC","4996203510","2006-12-10","jill.tran@university.edu.co","26188 Brown Meadows, Chadberg, MA 94485","Female","Colombia","+57","3158170375","Finance","Suspended","5","86","75","3.260289709052887","2021-04-13","Inactive","ADV0014","Anthony Holmes","False","Late","Average","20","Single","2"
"STU000131","Laura","Walker","CC","5074094893","2005-01-05","laura.walker@university.edu.co","953 Richard Spring, New David, MD 84189","Other","Colombia","+57","3444116496","Mechanical Engineering","Enrolled","4","63","115","3.90691351507832","2023-04-13","Active","ADV0041","Michelle Campos","False","Late","Average","15","Single","4"
"STU000132","Steven","Morgan","CC","6118134852","1999-11-04","steven.morgan@university.edu.co","6544 Austin Causeway Apt. 193, Simmonsstad, IN 93925","Male","Ecuador","+593","9719397476","Philosophy","Enrolled","5","0","169","3.3556990922924204","2024-05-08","Active","ADV0003","Steven Richardson","False","Late","Average","16","Single","2"
"STU000133","Katelyn","Romero","CC","658826714","1999-10-20","katelyn.romero@university.edu.co","1233 Brown Summit, Jenniferstad, KY 98199","Female","Colombia","+57","3438743231","Civil Engineering","Enrolled","6","117","30","4.34047172939661","2023-10-14","Active","ADV0032","Peter Soto","False","Pending","Good","15","Single","4"
